county_fips,year,median_income,median_age,pct_white_nh,pct_black_nh,pct_hispanic,pct_bachelors_plus,nchs_rurality_2013,acs_matched
01069,2016,41945.0,39.3,0.6745242610043218,0.2637475815999461,0.03186994061083251,0.21017902307377107,4,True
01069,2018,45496.0,39.8,0.6691390677706225,0.2672397270775836,0.032936599202698556,0.21027085832240788,4,True
01069,2020,49069.0,40.2,0.6583807290232532,0.27100523172457014,0.03371661333662492,0.2212782893924214,4,True
01069,2022,55064.0,40.4,0.648542600896861,0.2711696562032885,0.0359118086696562,0.22460232724717202,4,True
01069,2024,58626.0,40.3,0.6339097466247458,0.27065840577029776,0.04608840392084335,0.23047479327820752,4,True
01071,2014,36874.0,42.1,0.8967026333660303,0.03235116577378707,0.026654342413038556,0.1294592413236481,5,True
01071,2016,38422.0,42.8,0.8949209245742092,0.03294175790754258,0.027277220194647202,0.12578463859478972,5,True
01071,2018,39816.0,43.3,0.8933274465389488,0.034533727492609516,0.028890083310937918,0.14184016118200135,5,True
01071,2020,42578.0,43.0,0.8924562928619724,0.036375929682217714,0.029769149038925916,0.1622014985715056,5,True
01071,2022,46748.0,43.0,0.8875099775742141,0.032460374776692384,0.032023262001596414,0.16188562514871904,5,True
01071,2024,51908.0,43.5,0.8816089570806552,0.031327163402635104,0.035756696134054626,0.15922258506267775,5,True
01073,2014,45239.0,37.4,0.5121047183357265,0.42123812675119987,0.03812189413418251,0.3033017920532222,1,True
01073,2016,47220.0,37.5,0.5067091895566048,0.42339659169529176,0.036892956413026326,0.3144024730047501,1,True
01073,2018,51979.0,37.7,0.501388105932486,0.42544537590999737,0.03795772641583774,0.324162306231782,1,True
01073,2020,55088.0,37.9,0.49591643069167873,0.42796170752260426,0.03910782475345991,0.3405002232941328,1,True
01073,2022,63595.0,37.9,0.4893174566577168,0.42605668895450455,0.04157586665972496,0.355714941724432,1,True
01073,2024,66388.0,37.7,0.4753375115124559,0.42107359735232236,0.05472815628486496,0.36222427748726926,1,True
01075,2014,36021.0,42.6,0.8599663582842725,0.11627417998317914,0.013666947014297728,0.1138251582278481,6,True
01075,2016,34298.0,44.3,0.8613678373382625,0.11261197213138063,0.014289776766671406,0.13062612522504502,6,True
01075,2018,36756.0,44.5,0.8599009545682911,0.11182085695830044,0.015646307327926507,0.12483574244415244,6,True
01075,2020,42688.0,44.3,0.8597516962610077,0.11007651219864299,0.0173235166738848,0.11284403669724771,6,True
01075,2022,49565.0,44.2,0.8570399711919338,0.10997479294202377,0.005473532589124955,0.10238528401051142,6,True
01075,2024,50000.0,44.2,0.8563499598334916,0.0997590009493902,0.019133864018111443,0.12054766316656372,6,True
01077,2014,42703.0,40.9,0.8507652511317094,0.09893295968958828,0.023431774089243372,0.22147864882090504,4,True
01077,2016,43657.0,41.3,0.849915264299824,0.09763495644477067,0.02393108882676137,0.2167922974599354,4,True
01077,2018,46265.0,41.4,0.8478803261867474,0.0991845331317168,0.026051736242371875,0.23940153557521007,4,True
01077,2020,48428.0,41.3,0.8407881985571228,0.10002153547970281,0.027586949499300097,0.25076066095585825,4,True
01077,2022,56081.0,40.8,0.8339641043581507,0.09749917840748869,0.029715145925431202,0.258255374512112,4,True
01077,2024,62649.0,40.8,0.8213503078367943,0.09025357403735781,0.0346133778566211,0.2981519882898268,4,True
01079,2014,40356.0,41.6,0.7654499778336042,0.11062509235998226,0.019595093837741984,0.11306650719747127,4,True
01079,2016,42339.0,42.2,0.7665779319833698,0.11366015613316184,0.02066820207579338,0.10308618260980919,4,True
01079,2018,44515.0,42.2,0.765427632570619,0.10898073618522203,0.021313798197220464,0.11703355417824321,4,True
01079,2020,47125.0,42.6,0.7650823500864449,0.10664563681033698,0.02259698504655889,0.15849750010683303,4,True
01079,2022,54786.0,42.7,0.7631658412851794,0.10164271047227925,0.025033216572049766,0.15780730897009967,4,True
01079,2024,66071.0,42.3,0.7549585286693112,0.09346075249429017,0.03137396321673278,0.15214980378774953,4,True
01081,2014,43641.0,30.2,0.6860680695581568,0.22858109479667096,0.03676838757696732,0.3323441789824172,4,True
01081,2016,45056.0,30.5,0.6786751284532989,0.23086516788245307,0.036902310535444016,0.34412146638697433,4,True
01081,2018,48056.0,31.4,0.6742232573907475,0.22844927709103693,0.036820330598228354,0.3408535815050322,4,True
01081,2020,52930.0,32.4,0.6711509167324315,0.2234722655556983,0.03727494631747022,0.364285354679555,4,True
01081,2022,59288.0,33.0,0.6693523520208308,0.2206125875084225,0.03871498235556114,0.4016286279929775,4,True
01081,2024,65824.0,34.0,0.653151810262016,0.2160279130367573,0.053987655547826474,0.42375045442051407,4,True
01083,2014,49461.0,38.8,0.7783909048148956,0.12749090825656498,0.05660399004210309,0.2307795563609517,3,True
01083,2016,51115.0,39.0,0.7743665311277795,0.12674917180938874,0.05689309416444154,0.23260687342833195,3,True
